Gene stable ID,Mouse gene name,Mouse homology type,Gene name,Gene stable ID version
ENSG00000091164,Txnl1,ortholog_one2one,TXNL1,ENSG00000091164.13
ENSG00000100614,Ppm1a,ortholog_one2one,PPM1A,ENSG00000100614.18
ENSG00000078295,Adcy2,ortholog_one2one,ADCY2,ENSG00000078295.17
ENSG00000089123,Tasp1,ortholog_one2one,TASP1,ENSG00000089123.16
ENSG00000184708,Eif4enif1,ortholog_one2one,EIF4ENIF1,ENSG00000184708.18
ENSG00000179388,Egr3,ortholog_one2one,EGR3,ENSG00000179388.9
ENSG00000151838,Ccdc175,ortholog_one2one,CCDC175,ENSG00000151838.12
ENSG00000132792,Ctnnbl1,ortholog_one2one,CTNNBL1,ENSG00000132792.19
ENSG00000134030,Ctif,ortholog_one2one,CTIF,ENSG00000134030.14
ENSG00000221818,Ebf2,ortholog_one2one,EBF2,ENSG00000221818.9
ENSG00000100612,Dhrs7,ortholog_one2many,DHRS7,ENSG00000100612.14
ENSG00000100612,Gm4756,ortholog_one2many,DHRS7,ENSG00000100612.14
ENSG00000183654,Marchf11,ortholog_one2one,MARCHF11,ENSG00000183654.9
ENSG00000104714,Erich1,ortholog_one2one,ERICH1,ENSG00000104714.14
ENSG00000113430,Irx4,ortholog_one2one,IRX4,ENSG00000113430.10
ENSG00000100731,Pcnx,ortholog_one2one,PCNX1,ENSG00000100731.16
ENSG00000155975,Vps37a,ortholog_one2one,VPS37A,ENSG00000155975.10
ENSG00000082212,Me2,ortholog_one2one,ME2,ENSG00000082212.13
ENSG00000156261,Cct8,ortholog_one2one,CCT8,ENSG00000156261.13
ENSG00000164743,AI429214,ortholog_one2one,C8orf48,ENSG00000164743.5
ENSG00000112902,Sema5a,ortholog_one2one,SEMA5A,ENSG00000112902.12
ENSG00000159167,Stc1,ortholog_one2one,STC1,ENSG00000159167.12
ENSG00000180205,Wfdc9,ortholog_one2one,WFDC9,ENSG00000180205.4
ENSG00000104228,Trim35,ortholog_one2one,TRIM35,ENSG00000104228.13
ENSG00000149639,Soga1,ortholog_one2one,SOGA1,ENSG00000149639.15
ENSG00000198042,Mak16,ortholog_one2one,MAK16,ENSG00000198042.11
ENSG00000145555,Myo10,ortholog_one2one,MYO10,ENSG00000145555.15
ENSG00000180305,Wfdc10,ortholog_one2one,WFDC10A,ENSG00000180305.5
ENSG00000175445,Lpl,ortholog_one2one,LPL,ENSG00000175445.17
ENSG00000141441,Garem1,ortholog_one2one,GAREM1,ENSG00000141441.16
ENSG00000188064,Wnt7b,ortholog_one2one,WNT7B,ENSG00000188064.10
ENSG00000179600,Gphb5,ortholog_one2one,GPHB5,ENSG00000179600.4
ENSG00000154654,Ncam2,ortholog_one2one,NCAM2,ENSG00000154654.15
ENSG00000101445,Ppp1r16b,ortholog_one2one,PPP1R16B,ENSG00000101445.10
ENSG00000020426,Mnat1,ortholog_one2one,MNAT1,ENSG00000020426.11
ENSG00000100347,Samm50,ortholog_one2one,SAMM50,ENSG00000100347.15
ENSG00000147421,Hmbox1,ortholog_one2one,HMBOX1,ENSG00000147421.18
ENSG00000184828,Zbtb7c,ortholog_one2one,ZBTB7C,ENSG00000184828.10
ENSG00000198862,Ltn1,ortholog_one2one,LTN1,ENSG00000198862.14
ENSG00000149633,D630003M21Rik,ortholog_one2one,KIAA1755,ENSG00000149633.12
ENSG00000267909,Ccdc177,ortholog_one2one,CCDC177,ENSG00000267909.3
ENSG00000179476,Gm527,ortholog_one2one,C14orf28,ENSG00000179476.8
ENSG00000119599,Dcaf4,ortholog_one2many,DCAF4,ENSG00000119599.17
ENSG00000101452,Dhx35,ortholog_one2one,DHX35,ENSG00000101452.15
ENSG00000075234,Ttc38,ortholog_one2one,TTC38,ENSG00000075234.17
ENSG00000156006,Nat2,ortholog_many2many,NAT2,ENSG00000156006.5
ENSG00000156006,Nat3,ortholog_many2many,NAT2,ENSG00000156006.5
ENSG00000156006,Nat1,ortholog_many2many,NAT2,ENSG00000156006.5
ENSG00000171056,Sox7,ortholog_one2one,SOX7,ENSG00000171056.8
ENSG00000156284,Cldn8,ortholog_one2one,CLDN8,ENSG00000156284.6
ENSG00000228075,Bod1,ortholog_one2many,BOD1L2,ENSG00000228075.5
ENSG00000222018,Fam243,ortholog_one2one,C21orf140,ENSG00000222018.2
ENSG00000101782,Riok3,ortholog_one2one,RIOK3,ENSG00000101782.15
ENSG00000036565,Slc18a1,ortholog_one2one,SLC18A1,ENSG00000036565.15
ENSG00000100372,Slc25a17,ortholog_one2one,SLC25A17,ENSG00000100372.15
ENSG00000142149,Hunk,ortholog_one2one,HUNK,ENSG00000142149.9
ENSG00000050130,Jkamp,ortholog_one2many,JKAMP,ENSG00000050130.18
ENSG00000050130,Jkampl,ortholog_one2many,JKAMP,ENSG00000050130.18
ENSG00000154642,D16Ertd472e,ortholog_one2one,C21orf91,ENSG00000154642.11
ENSG00000141665,Fbxo15,ortholog_one2one,FBXO15,ENSG00000141665.13
ENSG00000124191,Tox2,ortholog_one2one,TOX2,ENSG00000124191.18
ENSG00000100106,Triobp,ortholog_one2one,TRIOBP,ENSG00000100106.22
ENSG00000159256,Morc3,ortholog_one2one,MORC3,ENSG00000159256.13
ENSG00000141458,Npc1,ortholog_one2one,NPC1,ENSG00000141458.13
ENSG00000124275,Mtrr,ortholog_one2one,MTRR,ENSG00000124275.15
ENSG00000064655,Eya2,ortholog_one2one,EYA2,ENSG00000064655.19
ENSG00000126785,Rhoj,ortholog_one2one,RHOJ,ENSG00000126785.13
ENSG00000159086,Paxbp1,ortholog_one2one,PAXBP1,ENSG00000159086.15
ENSG00000180008,Socs4,ortholog_one2one,SOCS4,ENSG00000180008.9
ENSG00000140015,Kcnh5,ortholog_one2one,KCNH5,ENSG00000140015.20
ENSG00000141437,Slc25a51,ortholog_one2many,SLC25A52,ENSG00000141437.10
ENSG00000172466,Zfp24,ortholog_one2one,ZNF24,ENSG00000172466.16
ENSG00000172728,Fut10,ortholog_one2one,FUT10,ENSG00000172728.16
ENSG00000100304,Ttll12,ortholog_one2one,TTLL12,ENSG00000100304.13
ENSG00000100647,Susd6,ortholog_one2one,SUSD6,ENSG00000100647.8
ENSG00000166562,Sec11c,ortholog_one2one,SEC11C,ENSG00000166562.9
ENSG00000156687,Unc5d,ortholog_one2one,UNC5D,ENSG00000156687.11
ENSG00000215217,1700001L19Rik,ortholog_one2one,C5orf49,ENSG00000215217.7
ENSG00000081138,Cdh7,ortholog_one2one,CDH7,ENSG00000081138.14
ENSG00000129521,Egln3,ortholog_one2one,EGLN3,ENSG00000129521.15
ENSG00000180083,Wfdc11,ortholog_one2one,WFDC11,ENSG00000180083.11
ENSG00000186654,Prr5,ortholog_one2one,PRR5,ENSG00000186654.21
ENSG00000062598,Elmo2,ortholog_one2one,ELMO2,ENSG00000062598.18
ENSG00000113569,Nup155,ortholog_one2one,NUP155,ENSG00000113569.16
ENSG00000205929,4932438H23Rik,ortholog_one2one,C21orf62,ENSG00000205929.11
ENSG00000134779,Tpgs2,ortholog_one2one,TPGS2,ENSG00000134779.15
ENSG00000165389,Sptssa,ortholog_one2one,SPTSSA,ENSG00000165389.7
ENSG00000170345,Fos,ortholog_one2one,FOS,ENSG00000170345.10
ENSG00000205726,Itsn1,ortholog_one2one,ITSN1,ENSG00000205726.15
ENSG00000038945,Msr1,ortholog_one2one,MSR1,ENSG00000038945.15
ENSG00000175985,Plekhd1,ortholog_one2one,PLEKHD1,ENSG00000175985.10
ENSG00000119681,Ltbp2,ortholog_one2one,LTBP2,ENSG00000119681.12
ENSG00000100150,Depdc5,ortholog_one2one,DEPDC5,ENSG00000100150.20
ENSG00000092964,Dpysl2,ortholog_one2one,DPYSL2,ENSG00000092964.18
ENSG00000183580,Fbxl7,ortholog_one2one,FBXL7,ENSG00000183580.10
ENSG00000166603,Mc4r,ortholog_one2one,MC4R,ENSG00000166603.5
ENSG00000166479,Tmx3,ortholog_one2one,TMX3,ENSG00000166479.10
ENSG00000164236,Ankrd33b,ortholog_one2one,ANKRD33B,ENSG00000164236.12
ENSG00000165898,Isca2,ortholog_one2one,ISCA2,ENSG00000165898.14
ENSG00000152582,Spef2,ortholog_one2one,SPEF2,ENSG00000152582.14
ENSG00000140044,Jdp2,ortholog_one2one,JDP2,ENSG00000140044.13
ENSG00000042317,Spata7,ortholog_one2one,SPATA7,ENSG00000042317.17
ENSG00000078902,Tollip,ortholog_one2one,TOLLIP,ENSG00000078902.16
ENSG00000198959,Tgm2,ortholog_one2one,TGM2,ENSG00000198959.12
ENSG00000147454,Slc25a37,ortholog_one2one,SLC25A37,ENSG00000147454.14
ENSG00000141452,Rmc1,ortholog_one2one,RMC1,ENSG00000141452.10
ENSG00000104626,Eri1,ortholog_one2one,ERI1,ENSG00000104626.15
ENSG00000042062,Ripor3,ortholog_one2one,RIPOR3,ENSG00000042062.13
ENSG00000177669,Mboat4,ortholog_one2one,MBOAT4,ENSG00000177669.4
ENSG00000117983,Muc5b,ortholog_one2one,MUC5B,ENSG00000117983.17
ENSG00000147459,Dock5,ortholog_one2one,DOCK5,ENSG00000147459.18
ENSG00000158480,Spata2,ortholog_one2one,SPATA2,ENSG00000158480.11
ENSG00000101447,Fam83d,ortholog_one2one,FAM83D,ENSG00000101447.15
ENSG00000197496,Slc2a10,ortholog_one2one,SLC2A10,ENSG00000197496.6
ENSG00000158445,Kcnb1,ortholog_one2one,KCNB1,ENSG00000158445.10
ENSG00000124249,Kcnk15,ortholog_one2one,KCNK15,ENSG00000124249.7
ENSG00000149654,Cdh22,ortholog_one2one,CDH22,ENSG00000149654.11
ENSG00000101542,Cdh20,ortholog_one2one,CDH20,ENSG00000101542.10
ENSG00000174672,Brsk2,ortholog_one2one,BRSK2,ENSG00000174672.16
ENSG00000164327,Rictor,ortholog_one2one,RICTOR,ENSG00000164327.13
ENSG00000124226,Rnf114,ortholog_one2one,RNF114,ENSG00000124226.11
ENSG00000104660,Leprotl1,ortholog_one2one,LEPROTL1,ENSG00000104660.19
ENSG00000175354,Ptpn2,ortholog_one2one,PTPN2,ENSG00000175354.20
ENSG00000080189,Slc35c2,ortholog_one2one,SLC35C2,ENSG00000080189.15
ENSG00000198718,Togaram1,ortholog_one2one,TOGARAM1,ENSG00000198718.13
ENSG00000120907,Adra1a,ortholog_one2one,ADRA1A,ENSG00000120907.18
ENSG00000183943,Prkx,ortholog_one2one,PRKX,ENSG00000183943.6
ENSG00000133878,Dusp26,ortholog_one2one,DUSP26,ENSG00000133878.9
ENSG00000167034,Nkx3-1,ortholog_one2one,NKX3-1,ENSG00000167034.10
ENSG00000147416,Atp6v1b2,ortholog_one2one,ATP6V1B2,ENSG00000147416.11
ENSG00000053770,Ap5m1,ortholog_one2one,AP5M1,ENSG00000053770.12
ENSG00000165548,Tmem63c,ortholog_one2one,TMEM63C,ENSG00000165548.11
ENSG00000104756,Kctd9,ortholog_one2one,KCTD9,ENSG00000104756.16
ENSG00000125363,Amelx,ortholog_one2one,AMELX,ENSG00000125363.14
ENSG00000196433,Asmt,ortholog_one2one,ASMT,ENSG00000196433.13
ENSG00000151812,Slc35f4,ortholog_one2one,SLC35F4,ENSG00000151812.15
ENSG00000134013,Loxl2,ortholog_one2one,LOXL2,ENSG00000134013.16
ENSG00000088298,Edem2,ortholog_one2one,EDEM2,ENSG00000088298.13
ENSG00000125378,Bmp4,ortholog_one2one,BMP4,ENSG00000125378.16
ENSG00000081913,Phlpp1,ortholog_one2one,PHLPP1,ENSG00000081913.14
ENSG00000061337,Lzts1,ortholog_one2one,LZTS1,ENSG00000061337.15
ENSG00000184661,Cdca2,ortholog_one2one,CDCA2,ENSG00000184661.14
ENSG00000124151,Ncoa3,ortholog_one2one,NCOA3,ENSG00000124151.19
ENSG00000071991,Cdh19,ortholog_one2one,CDH19,ENSG00000071991.9
ENSG00000146950,Shroom2,ortholog_one2one,SHROOM2,ENSG00000146950.13
ENSG00000221996,Or52b4,ortholog_one2one,OR52B4,ENSG00000221996.6
ENSG00000053918,Kcnq1,ortholog_one2one,KCNQ1,ENSG00000053918.18
ENSG00000182836,Plcxd3,ortholog_one2one,PLCXD3,ENSG00000182836.10
ENSG00000100650,Srsf5,ortholog_one2one,SRSF5,ENSG00000100650.16
ENSG00000104219,Zdhhc2,ortholog_one2one,ZDHHC2,ENSG00000104219.13
ENSG00000250305,Trmt9b,ortholog_one2one,TRMT9B,ENSG00000250305.9
ENSG00000168300,Pcmtd1,ortholog_one2one,PCMTD1,ENSG00000168300.14
ENSG00000132109,Trim21,ortholog_one2one,TRIM21,ENSG00000132109.10
ENSG00000141428,2700062C07Rik,ortholog_one2one,C18orf21,ENSG00000141428.17
ENSG00000033170,Fut8,ortholog_one2one,FUT8,ENSG00000033170.17
ENSG00000104765,Bnip3l,ortholog_one2one,BNIP3L,ENSG00000104765.16
ENSG00000056097,Zfr,ortholog_one2one,ZFR,ENSG00000056097.16
ENSG00000205755,Crlf2,ortholog_one2one,CRLF2,ENSG00000205755.12
ENSG00000134504,Kctd1,ortholog_one2one,KCTD1,ENSG00000134504.14
ENSG00000151240,Dip2c,ortholog_one2one,DIP2C,ENSG00000151240.17
ENSG00000110328,Galnt18,ortholog_one2one,GALNT18,ENSG00000110328.6
ENSG00000177138,Xlr5c,ortholog_many2many,FAM9B,ENSG00000177138.17
ENSG00000177138,Xlr5b,ortholog_many2many,FAM9B,ENSG00000177138.17
ENSG00000177138,Gm14692,ortholog_many2many,FAM9B,ENSG00000177138.17
ENSG00000177138,Gm1140,ortholog_many2many,FAM9B,ENSG00000177138.17
ENSG00000177138,Xlr5a,ortholog_many2many,FAM9B,ENSG00000177138.17
ENSG00000124089,Mc3r,ortholog_one2one,MC3R,ENSG00000124089.4
ENSG00000141424,Slc39a6,ortholog_one2one,SLC39A6,ENSG00000141424.13
ENSG00000101425,Bpi,ortholog_one2one,BPI,ENSG00000101425.14
ENSG00000004961,Hccs,ortholog_one2one,HCCS,ENSG00000004961.15
ENSG00000197892,Kif13b,ortholog_one2one,KIF13B,ENSG00000197892.13
ENSG00000175868,Calcb,ortholog_one2one,CALCB,ENSG00000175868.14
ENSG00000177054,Zdhhc13,ortholog_one2one,ZDHHC13,ENSG00000177054.14
ENSG00000198081,Zbtb14,ortholog_one2one,ZBTB14,ENSG00000198081.11
ENSG00000124126,Prex1,ortholog_one2one,PREX1,ENSG00000124126.14
ENSG00000166573,Galr1,ortholog_one2one,GALR1,ENSG00000166573.6
ENSG00000178462,Tubal3,ortholog_one2one,TUBAL3,ENSG00000178462.12
ENSG00000177058,Slc38a9,ortholog_one2one,SLC38A9,ENSG00000177058.12
ENSG00000198795,Zfp521,ortholog_one2one,ZNF521,ENSG00000198795.11
ENSG00000183304,Xlr5c,ortholog_many2many,FAM9A,ENSG00000183304.10
ENSG00000183304,Xlr5b,ortholog_many2many,FAM9A,ENSG00000183304.10
ENSG00000183304,Gm14692,ortholog_many2many,FAM9A,ENSG00000183304.10
ENSG00000183304,Gm1140,ortholog_many2many,FAM9A,ENSG00000183304.10
ENSG00000183304,Xlr5a,ortholog_many2many,FAM9A,ENSG00000183304.10
ENSG00000185736,Adarb2,ortholog_one2one,ADARB2,ENSG00000185736.16
ENSG00000197930,Ero1a,ortholog_one2one,ERO1A,ENSG00000197930.13
ENSG00000104613,Ints10,ortholog_one2one,INTS10,ENSG00000104613.12
ENSG00000154059,Impact,ortholog_one2one,IMPACT,ENSG00000154059.11
ENSG00000134463,Echdc3,ortholog_one2one,ECHDC3,ENSG00000134463.15
ENSG00000215182,Muc5ac,ortholog_one2one,MUC5AC,ENSG00000215182.8
ENSG00000101955,Srpx,ortholog_one2one,SRPX,ENSG00000101955.15
ENSG00000151465,Cdc123,ortholog_one2one,CDC123,ENSG00000151465.14
ENSG00000126010,Grpr,ortholog_one2one,GRPR,ENSG00000126010.6
ENSG00000170748,Rbmxl2,ortholog_one2many,RBMXL2,ENSG00000170748.7
ENSG00000141668,Cbln2,ortholog_one2one,CBLN2,ENSG00000141668.10
ENSG00000164822,Defa24,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa5,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa27,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa22,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa26,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa17,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa42,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa30,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa32,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa31,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa3,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa33,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa21,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa39,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa40,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa35,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa29,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa28,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa43,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa20,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa41,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa25,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa34,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa37,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa2,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,AY761185,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa38,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa23,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000164822,Defa36,ortholog_many2many,DEFA6,ENSG00000164822.5
ENSG00000177324,Bend2,ortholog_many2many,BEND2,ENSG00000177324.14
ENSG00000134343,Ano3,ortholog_one2one,ANO3,ENSG00000134343.14
ENSG00000104671,Dctn6,ortholog_one2one,DCTN6,ENSG00000104671.8
ENSG00000124212,Ptgis,ortholog_one2one,PTGIS,ENSG00000124212.6
ENSG00000147027,Tmem47,ortholog_one2one,TMEM47,ENSG00000147027.4
ENSG00000139977,Naa30,ortholog_one2one,NAA30,ENSG00000139977.14
ENSG00000185915,Klhl34,ortholog_one2one,KLHL34,ENSG00000185915.5
ENSG00000176435,Clec14a,ortholog_one2one,CLEC14A,ENSG00000176435.7
ENSG00000221914,Ppp2r2a,ortholog_one2one,PPP2R2A,ENSG00000221914.11
ENSG00000182732,Rgs6,ortholog_one2one,RGS6,ENSG00000182732.18
ENSG00000182621,Plcb1,ortholog_one2one,PLCB1,ENSG00000182621.18
ENSG00000178473,Ucn3,ortholog_one2one,UCN3,ENSG00000178473.7
ENSG00000067082,Klf6,ortholog_one2one,KLF6,ENSG00000067082.15
ENSG00000091482,Smpx,ortholog_one2one,SMPX,ENSG00000091482.8
ENSG00000040731,Cdh10,ortholog_one2one,CDH10,ENSG00000040731.10
ENSG00000149970,Cnksr2,ortholog_one2one,CNKSR2,ENSG00000149970.16
ENSG00000165629,Atp5c1,ortholog_one2one,ATP5F1C,ENSG00000165629.20
ENSG00000129170,Csrp3,ortholog_one2one,CSRP3,ENSG00000129170.10
ENSG00000164294,Gpx8,ortholog_one2one,GPX8,ENSG00000164294.14
ENSG00000197971,Mbp,ortholog_one2one,MBP,ENSG00000197971.16
ENSG00000016082,Isl1,ortholog_one2one,ISL1,ENSG00000016082.15
ENSG00000170743,Syt9,ortholog_one2one,SYT9,ENSG00000170743.17
ENSG00000154122,Ank,ortholog_one2one,ANKH,ENSG00000154122.14
ENSG00000065665,Sec61a2,ortholog_one2one,SEC61A2,ENSG00000065665.21
ENSG00000254598,Csnk2a1,ortholog_one2many,CSNK2A3,ENSG00000254598.3
ENSG00000113593,Ppwd1,ortholog_one2one,PPWD1,ENSG00000113593.12
ENSG00000183161,Fancf,ortholog_one2one,FANCF,ENSG00000183161.6
ENSG00000159261,Cldn14,ortholog_one2one,CLDN14,ENSG00000159261.12
ENSG00000197217,Entpd4,ortholog_one2many,ENTPD4,ENSG00000197217.13
ENSG00000197217,Entpd4b,ortholog_one2many,ENTPD4,ENSG00000197217.13
ENSG00000167333,Trim68,ortholog_one2one,TRIM68,ENSG00000167333.13
ENSG00000157542,Kcnj6,ortholog_one2one,KCNJ6,ENSG00000157542.11
ENSG00000241837,Atp5o,ortholog_one2one,ATP5PO,ENSG00000241837.7
ENSG00000152219,Arl14ep,ortholog_one2one,ARL14EP,ENSG00000152219.5
ENSG00000129158,Sergef,ortholog_one2one,SERGEF,ENSG00000129158.11
ENSG00000164808,Spidr,ortholog_one2one,SPIDR,ENSG00000164808.17
ENSG00000154645,Chodl,ortholog_one2one,CHODL,ENSG00000154645.14
ENSG00000151876,Fbxo4,ortholog_one2one,FBXO4,ENSG00000151876.13
ENSG00000151655,Itih2,ortholog_one2one,ITIH2,ENSG00000151655.19
ENSG00000113389,Npr3,ortholog_one2one,NPR3,ENSG00000113389.16
ENSG00000160307,S100b,ortholog_one2one,S100B,ENSG00000160307.10
ENSG00000156273,Bach1,ortholog_one2one,BACH1,ENSG00000156273.16
ENSG00000101493,Zfp516,ortholog_one2one,ZNF516,ENSG00000101493.11
ENSG00000154080,Chst9,ortholog_one2one,CHST9,ENSG00000154080.14
ENSG00000186812,Zfp397,ortholog_one2one,ZNF397,ENSG00000186812.13
ENSG00000169271,Hspb3,ortholog_one2one,HSPB3,ENSG00000169271.3
ENSG00000121691,Cat,ortholog_one2one,CAT,ENSG00000121691.7
ENSG00000157557,Ets2,ortholog_one2one,ETS2,ENSG00000157557.13
ENSG00000134363,Fst,ortholog_one2one,FST,ENSG00000134363.12
ENSG00000165609,Nudt5,ortholog_one2one,NUDT5,ENSG00000165609.13
ENSG00000198355,Pim3,ortholog_one2one,PIM3,ENSG00000198355.5
ENSG00000112996,Mrps30,ortholog_one2one,MRPS30,ENSG00000112996.11
ENSG00000134490,Tmem241,ortholog_one2one,TMEM241,ENSG00000134490.14
ENSG00000093000,1700123L14Rik,ortholog_one2many,NUP50,ENSG00000093000.19
ENSG00000093000,Nup50,ortholog_one2many,NUP50,ENSG00000093000.19
ENSG00000112964,Ghr,ortholog_one2one,GHR,ENSG00000112964.14
ENSG00000149100,Eif3m,ortholog_one2one,EIF3M,ENSG00000149100.13
ENSG00000054803,Cbln4,ortholog_one2one,CBLN4,ENSG00000054803.4
ENSG00000151468,Ccdc3,ortholog_one2one,CCDC3,ENSG00000151468.11
ENSG00000054793,Atp9a,ortholog_one2one,ATP9A,ENSG00000054793.14
ENSG00000157551,Kcnj15,ortholog_one2one,KCNJ15,ENSG00000157551.19
ENSG00000151657,Kin,ortholog_one2one,KIN,ENSG00000151657.12
ENSG00000171044,Xkr6,ortholog_one2one,XKR6,ENSG00000171044.11
ENSG00000166478,Zfp143,ortholog_one2one,ZNF143,ENSG00000166478.10
ENSG00000205593,Dennd6b,ortholog_one2one,DENND6B,ENSG00000205593.12
ENSG00000147437,Gnrh1,ortholog_one2one,GNRH1,ENSG00000147437.10
ENSG00000125970,Raly,ortholog_one2one,RALY,ENSG00000125970.12
ENSG00000151461,Upf2,ortholog_one2one,UPF2,ENSG00000151461.20
ENSG00000205758,Cryzl1,ortholog_one2one,CRYZL1,ENSG00000205758.12
ENSG00000130638,Atxn10,ortholog_one2one,ATXN10,ENSG00000130638.17
ENSG00000070778,Ptpn21,ortholog_one2one,PTPN21,ENSG00000070778.13
ENSG00000183379,Syndig1l,ortholog_one2one,SYNDIG1L,ENSG00000183379.9
ENSG00000100422,Cerk,ortholog_one2one,CERK,ENSG00000100422.14
ENSG00000134759,Elp2,ortholog_one2one,ELP2,ENSG00000134759.14
ENSG00000113100,Cdh9,ortholog_one2one,CDH9,ENSG00000113100.10
ENSG00000100523,Ddhd1,ortholog_one2one,DDHD1,ENSG00000100523.16
ENSG00000176244,Acbd7,ortholog_one2one,ACBD7,ENSG00000176244.7
ENSG00000152464,Rpp38,ortholog_one2one,RPP38,ENSG00000152464.15
ENSG00000089101,Cfap61,ortholog_one2one,CFAP61,ENSG00000089101.19
ENSG00000123243,Itih5,ortholog_one2one,ITIH5,ENSG00000123243.15
ENSG00000100239,Ppp6r2,ortholog_one2one,PPP6R2,ENSG00000100239.16
ENSG00000151388,Adamts12,ortholog_one2one,ADAMTS12,ENSG00000151388.11
ENSG00000156239,N6amt1,ortholog_one2one,N6AMT1,ENSG00000156239.12
ENSG00000036473,Otc,ortholog_one2one,OTC,ENSG00000036473.8
ENSG00000147041,Sytl5,ortholog_one2one,SYTL5,ENSG00000147041.12
ENSG00000234602,Mcidas,ortholog_one2one,MCIDAS,ENSG00000234602.9
ENSG00000154736,Adamts5,ortholog_one2one,ADAMTS5,ENSG00000154736.6
ENSG00000260314,Mrc1,ortholog_one2one,MRC1,ENSG00000260314.3
ENSG00000168575,Slc20a2,ortholog_one2one,SLC20A2,ENSG00000168575.10
ENSG00000252462,Gm22165,ortholog_one2many,RNU6-113P,ENSG00000252462.1
ENSG00000252462,Gm25886,ortholog_one2many,RNU6-113P,ENSG00000252462.1
ENSG00000252462,Gm24392,ortholog_one2many,RNU6-113P,ENSG00000252462.1
ENSG00000252462,Gm23856,ortholog_one2many,RNU6-113P,ENSG00000252462.1
ENSG00000252462,Gm24667,ortholog_one2many,RNU6-113P,ENSG00000252462.1
ENSG00000223078,Gm24666,ortholog_one2one,RNU2-55P,ENSG00000223078.1
ENSG00000212609,Gm22847,ortholog_many2many,RNU1-139P,ENSG00000212609.1
ENSG00000212609,Gm26263,ortholog_many2many,RNU1-139P,ENSG00000212609.1
ENSG00000283904,Mir155,ortholog_one2one,MIR155,ENSG00000283904.1
ENSG00000214943,Gpr33,ortholog_one2one,GPR33,ENSG00000214943.5
ENSG00000283300,Gm25558,ortholog_one2many,U6,ENSG00000283300.1
ENSG00000224960,4932429P05Rik,ortholog_one2many,PPP4R3C,ENSG00000224960.5
ENSG00000224960,4930415L06Rik,ortholog_one2many,PPP4R3C,ENSG00000224960.5
ENSG00000272015,Gm54861,ortholog_one2many,SNORA62,ENSG00000272015.1
ENSG00000200792,Gm56132,ortholog_one2many,SNORA80A,ENSG00000200792.1
ENSG00000200792,Gm56318,ortholog_one2many,SNORA80A,ENSG00000200792.1
ENSG00000139921,Tmx1,ortholog_one2one,TMX1,ENSG00000139921.13
ENSG00000157617,C2cd2,ortholog_one2one,C2CD2,ENSG00000157617.17
ENSG00000173698,Adgrg2,ortholog_one2one,ADGRG2,ENSG00000173698.18
ENSG00000145526,Cdh18,ortholog_one2one,CDH18,ENSG00000145526.12
ENSG00000124216,Snai1,ortholog_one2one,SNAI1,ENSG00000124216.4
ENSG00000104611,Sh2d4a,ortholog_one2one,SH2D4A,ENSG00000104611.12
ENSG00000109851,Dbx1,ortholog_one2one,DBX1,ENSG00000109851.7
ENSG00000129151,Bbox1,ortholog_one2one,BBOX1,ENSG00000129151.9
ENSG00000198894,Cipc,ortholog_one2one,CIPC,ENSG00000198894.8
ENSG00000107611,Cubn,ortholog_one2one,CUBN,ENSG00000107611.16
ENSG00000101194,Slc17a9,ortholog_one2one,SLC17A9,ENSG00000101194.18
