,uniprot,annotation,iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
74,Q8BLY1,TP,2.794711695021219,10.0,27.0,0.11946902654867257,0.011961722488038277,0.1075073040606343,2.7997366911641177,8.0,27.0,0.12217194570135746,0.009685230024213076,0.11248671567714438,3.5185770701780643,3.0,8.0,0.035398230088495575,0.0035971223021582736,0.0318011077863373,3.5313368100949103,2.0,8.0,0.03619909502262444,0.002421307506053269,0.03377778751657117,2.4294394948499285,12.0,40.0,0.17699115044247787,0.014354066985645933,0.16263708345683195,2.4572362843918523,11.0,43.0,0.19457013574660634,0.013268998793727383,0.18130113695287894,3.1421830709760057,10.0,13.0,0.05963302752293578,0.012391573729863693,0.04724145379307209,2.3582848134443952,22.0,27.0,0.12857142857142856,0.028683181225554105,0.09988824734587445,2.550353889992523,10.0,23.0,0.10550458715596331,0.012376237623762377,0.09312834953220094,1.7646980203660563,31.0,42.0,0.2,0.040364583333333336,0.15963541666666667,2.3000676654853445,10.0,1.0,0.004608294930875576,0.012468827930174564,-0.007860532999298987,1.4762266908016726,28.0,13.0,0.0625,0.03664921465968586,0.02585078534031414
75,Q8VEH8,,2.7887930241578642,10.0,27.0,0.11946902654867257,0.011961722488038277,0.1075073040606343,2.877956600432276,8.0,26.0,0.11764705882352941,0.009685230024213076,0.10796182879931633,3.1277580083175676,7.0,24.0,0.10619469026548672,0.008393285371702638,0.09780140489378408,3.2246563283659264,3.0,17.0,0.07692307692307693,0.0036319612590799033,0.07329111566399703,2.6105724574518727,9.0,31.0,0.13716814159292035,0.01076555023923445,0.1264025913536859,2.7225078271253094,8.0,27.0,0.12217194570135746,0.009650180940892641,0.11252176476046483,2.175329970960003,32.0,53.0,0.24311926605504589,0.03965303593556382,0.20346623011948206,1.9996798697446285,33.0,50.0,0.23809523809523808,0.04302477183833116,0.19507046625690694,1.7798436552539498,39.0,56.0,0.25688073394495414,0.04826732673267327,0.2086134072122809,1.6024359419437186,36.0,53.0,0.2523809523809524,0.046875,0.20550595238095237,0.9152480519641989,120.0,58.0,0.2672811059907834,0.14962593516209477,0.11765517082868865,0.699655233596762,123.0,55.0,0.2644230769230769,0.16099476439790575,0.10342831252517118
76,P29621,TP,2.785777994004445,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623,2.5036671084147426,10.0,34.0,0.15384615384615385,0.012106537530266344,0.14173961631588752,3.0170004110297146,8.0,26.0,0.11504424778761062,0.009592326139088728,0.10545192164852189,2.7426242692139593,12.0,34.0,0.15384615384615385,0.014527845036319613,0.13931830880983423,2.897744304899421,6.0,17.0,0.0752212389380531,0.007177033492822967,0.06804420544523014,2.6384052127087436,9.0,32.0,0.14479638009049775,0.010856453558504222,0.13393992653199352,2.5819846170514675,23.0,35.0,0.16055045871559634,0.028500619578686492,0.13204983913690985,2.6064365689575917,16.0,22.0,0.10476190476190476,0.020860495436766623,0.08390140932513815,2.2542064130101074,16.0,31.0,0.14220183486238533,0.019801980198019802,0.12239985466436552,2.2769007528213754,15.0,23.0,0.10952380952380952,0.01953125,0.08999255952380952,0.752556185250613,158.0,76.0,0.35023041474654376,0.1970074812967581,0.15322293344978566,0.7370654200046756,119.0,53.0,0.2548076923076923,0.15575916230366493,0.09904853000402736
77,P57759,,2.771964234800881,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623,3.0060540635939232,5.0,19.0,0.08597285067873303,0.006053268765133172,0.07991958191359987,2.989029856190212,8.0,27.0,0.11946902654867257,0.009592326139088728,0.10987670040958385,3.2308544287572016,3.0,17.0,0.07692307692307693,0.0036319612590799033,0.07329111566399703,3.0469057107335824,5.0,15.0,0.06637168141592921,0.005980861244019139,0.06039082017191007,3.3037673329256503,3.0,11.0,0.049773755656108594,0.0036188178528347406,0.04615493780327385,2.3119786614719207,24.0,44.0,0.2018348623853211,0.02973977695167286,0.17209508543364826,2.302399173018799,22.0,31.0,0.14761904761904762,0.028683181225554105,0.11893586639349352,1.7979811926321851,39.0,53.0,0.24311926605504589,0.04826732673267327,0.1948519393223726,1.7866440920842073,30.0,39.0,0.18571428571428572,0.0390625,0.14665178571428572,0.5051518990978896,231.0,89.0,0.41013824884792627,0.2880299251870324,0.12210832366089386,0.4556296934927062,184.0,71.0,0.34134615384615385,0.24083769633507854,0.10050845751107532
78,P27773,,2.763072253173218,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623,2.7839887004769897,8.0,27.0,0.12217194570135746,0.009685230024213076,0.11248671567714438,2.9804679161132563,8.0,27.0,0.11946902654867257,0.009592326139088728,0.10987670040958385,3.0091191071909753,7.0,25.0,0.11312217194570136,0.00847457627118644,0.10464759567451491,3.1437553077248714,4.0,14.0,0.061946902654867256,0.004784688995215311,0.05716221365965195,3.187443548427668,3.0,13.0,0.058823529411764705,0.0036188178528347406,0.05520471155892996,2.4774862917245084,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175,2.2605543054172634,23.0,34.0,0.1619047619047619,0.02998696219035202,0.1319177997144099,2.592780726053655,9.0,21.0,0.0963302752293578,0.011138613861386138,0.08519166136797167,2.3740911276515533,14.0,21.0,0.1,0.018229166666666668,0.08177083333333333,0.9889681260380048,109.0,52.0,0.23963133640552994,0.13591022443890274,0.1037211119666272,0.732093422578698,120.0,53.0,0.2548076923076923,0.15706806282722513,0.09773962948046716
79,Q8VCT4,,2.7534392348495738,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623,2.7971201245087864,8.0,27.0,0.12217194570135746,0.009685230024213076,0.11248671567714438,2.941832619045872,8.0,27.0,0.11946902654867257,0.009592326139088728,0.10987670040958385,2.9932482524790314,7.0,26.0,0.11764705882352941,0.00847457627118644,0.10917248255234296,2.8940407519178635,6.0,17.0,0.0752212389380531,0.007177033492822967,0.06804420544523014,2.960493434976101,5.0,17.0,0.07692307692307693,0.006031363088057901,0.07089171383501902,4.364286723864258,1.0,0.0,0.0,0.0012391573729863693,-0.0012391573729863693,3.669898781767578,1.0,2.0,0.009523809523809525,0.001303780964797914,0.00822002855901161,4.061969707860315,1.0,0.0,0.0,0.0012376237623762376,-0.0012376237623762376,3.3658241536687785,0.0,3.0,0.014285714285714285,0.0,0.014285714285714285,2.5000821725251052,8.0,0.0,0.0,0.00997506234413965,-0.00997506234413965,1.7657515132763637,13.0,6.0,0.028846153846153848,0.017015706806282723,0.011830447039871125
80,Q99LR1,,2.7303957745156024,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623,2.9008260086689437,8.0,24.0,0.1085972850678733,0.009685230024213076,0.09891205504366023,2.704293679960496,12.0,35.0,0.15486725663716813,0.014388489208633094,0.14047876742853505,2.882458657887785,7.0,29.0,0.13122171945701358,0.00847457627118644,0.12274714318582713,2.5837082102463866,9.0,33.0,0.14601769911504425,0.01076555023923445,0.1352521488758098,2.776910237798753,8.0,25.0,0.11312217194570136,0.009650180940892641,0.10347199100480872,2.4306676740345745,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998,2.4978033796609127,18.0,24.0,0.11428571428571428,0.02346805736636245,0.09081765691935183,1.703619313644359,44.0,60.0,0.27522935779816515,0.054455445544554455,0.2207739122536107,1.768997407175841,30.0,41.0,0.19523809523809524,0.0390625,0.15617559523809524,0.4354237727562742,249.0,94.0,0.43317972350230416,0.3104738154613466,0.12270590804095755,0.46261676123055073,180.0,71.0,0.34134615384615385,0.2356020942408377,0.10574405960531616
81,Q8BVU5,,2.706999014180664,11.0,28.0,0.12389380530973451,0.013157894736842105,0.11073591057289241,2.4846829821624286,10.0,35.0,0.1583710407239819,0.012106537530266344,0.14626450319371556,3.0786275333100295,7.0,24.0,0.10619469026548672,0.008393285371702638,0.09780140489378408,2.8640462450657416,7.0,30.0,0.13574660633484162,0.00847457627118644,0.12727203006365517,2.6528734961986222,9.0,29.0,0.12831858407079647,0.01076555023923445,0.11755303383156201,2.453329257579412,11.0,43.0,0.19457013574660634,0.013268998793727383,0.18130113695287894,1.8700802290801444,39.0,77.0,0.3532110091743119,0.048327137546468404,0.30488387162784353,1.5968053815816927,39.0,72.0,0.34285714285714286,0.05084745762711865,0.29200968523002424,1.1812448776358382,93.0,95.0,0.43577981651376146,0.1150990099009901,0.3206808066127714,0.9062124180425302,103.0,91.0,0.43333333333333335,0.13411458333333334,0.29921875,0.972992157072268,109.0,54.0,0.2488479262672811,0.13591022443890274,0.11293770182837837,0.6597745924217544,135.0,57.0,0.27403846153846156,0.17670157068062828,0.09733689085783329
82,Q9JHP7,,2.6938135985799425,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,3.1186119188226895,2.0,14.0,0.06334841628959276,0.002421307506053269,0.06092710878353949,3.1621676202206497,7.0,20.0,0.08849557522123894,0.008393285371702638,0.0801022898495363,3.5947006842373437,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,2.855768233571015,7.0,17.0,0.0752212389380531,0.008373205741626795,0.0668480331964263,3.303338347212787,3.0,11.0,0.049773755656108594,0.0036188178528347406,0.04615493780327385,3.2879686885527906,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696,2.4353815412588316,19.0,24.0,0.11428571428571428,0.024771838331160364,0.08951387595455391,2.763760404129093,8.0,16.0,0.07339449541284404,0.009900990099009901,0.06349350531383414,1.9094156447402775,25.0,32.0,0.1523809523809524,0.032552083333333336,0.11982886904761905,2.7208978622059727,5.0,0.0,0.0,0.006234413965087282,-0.006234413965087282,1.828367997759952,12.0,4.0,0.019230769230769232,0.015706806282722512,0.0035239629480467195
83,Q8R1V4,,2.674295652165899,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.83341243978814,8.0,26.0,0.11764705882352941,0.009685230024213076,0.10796182879931633,2.6645953220645864,12.0,37.0,0.16371681415929204,0.014388489208633094,0.14932832495065895,2.831446853460775,8.0,31.0,0.14027149321266968,0.009685230024213076,0.13058626318845662,2.784342084739132,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214,2.9662306657603983,5.0,17.0,0.07692307692307693,0.006031363088057901,0.07089171383501902,2.5071400090537477,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175,3.0954902612724804,9.0,10.0,0.047619047619047616,0.011734028683181226,0.03588501893586639,2.5086882903429015,11.0,24.0,0.11009174311926606,0.013613861386138614,0.09647788173312745,3.095280930466778,0.0,6.0,0.02857142857142857,0.0,0.02857142857142857,1.209722926345694,71.0,37.0,0.17050691244239632,0.0885286783042394,0.08197823413815693,1.7581304614123652,13.0,6.0,0.028846153846153848,0.017015706806282723,0.011830447039871125
84,Q8BSY0,,2.6731138667002554,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.7588364151949305,8.0,27.0,0.12217194570135746,0.009685230024213076,0.11248671567714438,3.0514808255164394,8.0,24.0,0.10619469026548672,0.009592326139088728,0.096602364126398,3.144938117785062,6.0,23.0,0.10407239819004525,0.007263922518159807,0.09680847567188544,2.7332479353599535,8.0,23.0,0.10176991150442478,0.009569377990430622,0.09220053351399417,2.8417422772536542,6.0,23.0,0.10407239819004525,0.007237635705669481,0.09683476248437577,3.540435144622661,3.0,6.0,0.027522935779816515,0.0037174721189591076,0.02380546366085741,3.502134881542414,2.0,3.0,0.014285714285714285,0.002607561929595828,0.011678152356118458,2.772886754564761,7.0,16.0,0.07339449541284404,0.008663366336633664,0.06473112907621037,2.732828879389658,6.0,9.0,0.04285714285714286,0.0078125,0.03504464285714286,2.3069769536424825,10.0,0.0,0.0,0.012468827930174564,-0.012468827930174564,2.228733973410174,7.0,0.0,0.0,0.009162303664921465,-0.009162303664921465
85,F6XJP7,,2.672221416988698,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.926417974395512,6.0,23.0,0.10407239819004525,0.007263922518159807,0.09680847567188544,3.1132791490849545,7.0,24.0,0.10619469026548672,0.008393285371702638,0.09780140489378408,3.375210450265715,2.0,12.0,0.05429864253393665,0.002421307506053269,0.05187733502788339,3.445616968887531,3.0,3.0,0.01327433628318584,0.0035885167464114833,0.009685819536774358,3.7225853196933696,1.0,3.0,0.013574660633484163,0.0012062726176115801,0.012368388015872584,3.6478645633269853,3.0,6.0,0.027522935779816515,0.0037174721189591076,0.02380546366085741,3.371271942657401,2.0,6.0,0.02857142857142857,0.002607561929595828,0.025963866641832742,2.907835841739804,5.0,13.0,0.05963302752293578,0.006188118811881188,0.053444908711054596,2.6294856089753633,7.0,15.0,0.07142857142857142,0.009114583333333334,0.06231398809523809,1.2639410244505205,63.0,37.0,0.17050691244239632,0.07855361596009976,0.09195329648229657,0.9474056866288744,85.0,39.0,0.1875,0.11125654450261781,0.07624345549738219
86,Q9D1D4,,2.6703371016475663,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.908375751317603,8.0,23.0,0.10407239819004525,0.009685230024213076,0.09438716816583217,2.810158485818564,10.0,30.0,0.13274336283185842,0.011990407673860911,0.12075295515799751,3.0559318792625483,6.0,25.0,0.11312217194570136,0.007263922518159807,0.10585824942754155,2.8171738092172807,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214,3.0779842522863428,4.0,15.0,0.06787330316742081,0.0048250904704463205,0.06304821269697448,2.6287891861514523,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884,2.0014974500153104,33.0,50.0,0.23809523809523808,0.04302477183833116,0.19507046625690694,2.4645594826863277,13.0,25.0,0.11467889908256881,0.01608910891089109,0.09858979017167772,1.8355101344553302,27.0,34.0,0.1619047619047619,0.03515625,0.1267485119047619,1.1966146235560444,72.0,39.0,0.17972350230414746,0.08977556109725686,0.0899479412068906,0.5293801702678412,170.0,66.0,0.3173076923076923,0.22251308900523561,0.09479460330245668
87,Q8BHT6,,2.66429745849168,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.7026874302340507,8.0,29.0,0.13122171945701358,0.009685230024213076,0.1215364894328005,2.938486295025782,8.0,27.0,0.11946902654867257,0.009592326139088728,0.10987670040958385,2.9846110105420998,7.0,26.0,0.11764705882352941,0.00847457627118644,0.10917248255234296,2.7639907133386434,7.0,21.0,0.09292035398230089,0.008373205741626795,0.0845471482406741,2.8251524784800397,7.0,23.0,0.10407239819004525,0.008443908323281062,0.0956284898667642,2.11739514940587,33.0,60.0,0.27522935779816515,0.040892193308550186,0.23433716448961497,2.0977743735989556,28.0,46.0,0.21904761904761905,0.03650586701434159,0.18254175203327747,1.843360371316126,35.0,49.0,0.22477064220183487,0.043316831683168314,0.18145381051866655,1.8219819834143556,28.0,36.0,0.17142857142857143,0.036458333333333336,0.1349702380952381,0.48238582143934017,234.0,90.0,0.4147465437788018,0.29177057356608477,0.12297597021271706,0.42282232848036405,189.0,74.0,0.3557692307692308,0.24738219895287958,0.1083870318163512
88,Q9D7N9,,2.6588812003569706,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.7578024173131626,8.0,27.0,0.12217194570135746,0.009685230024213076,0.11248671567714438,2.425360625894886,14.0,49.0,0.2168141592920354,0.016786570743405275,0.20002758854863012,2.5320165866250255,12.0,41.0,0.18552036199095023,0.014527845036319613,0.1709925169546306,2.7481960894630877,7.0,23.0,0.10176991150442478,0.008373205741626795,0.09339670576279799,2.869889099818305,6.0,22.0,0.09954751131221719,0.007237635705669481,0.0923098756065477,2.710401010979074,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056,2.211890078825119,25.0,36.0,0.17142857142857143,0.03259452411994785,0.1388340473086236,2.6853305417581224,8.0,19.0,0.0871559633027523,0.009900990099009901,0.0772549732037424,2.1850619975093104,16.0,26.0,0.12380952380952381,0.020833333333333332,0.10297619047619049,1.2057484373283827,71.0,37.0,0.17050691244239632,0.0885286783042394,0.08197823413815693,0.6672947880223652,134.0,57.0,0.27403846153846156,0.17539267015706805,0.09864579138139351
89,O88572,,2.639909230592992,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436,2.6110204153077947,8.0,30.0,0.13574660633484162,0.009685230024213076,0.12606137631062855,3.1386883596415207,7.0,23.0,0.10176991150442478,0.008393285371702638,0.09337662613272214,3.1175342881302703,6.0,24.0,0.1085972850678733,0.007263922518159807,0.1013333625497135,2.553584147673047,9.0,34.0,0.1504424778761062,0.01076555023923445,0.13967692763687176,2.547467125786875,9.0,38.0,0.17194570135746606,0.010856453558504222,0.16108924779896183,2.732115838435522,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056,2.996456518110541,10.0,12.0,0.05714285714285714,0.01303780964797914,0.044105047494878,2.106661120885492,22.0,37.0,0.16972477064220184,0.027227722772277228,0.14249704786992462,2.369244188465655,14.0,21.0,0.1,0.018229166666666668,0.08177083333333333,1.0060427559767786,105.0,51.0,0.2350230414746544,0.13092269326683292,0.10410034820782146,1.230440718499736,50.0,25.0,0.1201923076923077,0.06544502617801047,0.054747281514297225
90,Q62190,,2.6213553345947096,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631,1.7338715128166555,30.0,73.0,0.33031674208144796,0.03631961259079903,0.29399712949064893,2.6219473940693487,14.0,40.0,0.17699115044247787,0.016786570743405275,0.1602045796990726,1.7421983160652421,36.0,83.0,0.3755656108597285,0.043583535108958835,0.33198207575076966,2.9213708328482184,6.0,15.0,0.06637168141592921,0.007177033492822967,0.05919464792310624,2.05665880446919,25.0,65.0,0.29411764705882354,0.030156815440289506,0.263960831618534,3.5216393734328633,3.0,6.0,0.027522935779816515,0.0037174721189591076,0.02380546366085741,2.748925261015057,12.0,16.0,0.0761904761904762,0.01564537157757497,0.06054510461290123,3.231538979363885,1.0,6.0,0.027522935779816515,0.0012376237623762376,0.026285312017440277,2.457067254851223,10.0,19.0,0.09047619047619047,0.013020833333333334,0.07745535714285715,1.4737689201071802,49.0,28.0,0.12903225806451613,0.06109725685785536,0.06793500120666077,0.6611120905373122,135.0,57.0,0.27403846153846156,0.17670157068062828,0.09733689085783329
91,Q5XG73,,2.6101129989426326,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631,2.8607790124889556,8.0,26.0,0.11764705882352941,0.009685230024213076,0.10796182879931633,2.6920278798795163,12.0,36.0,0.1592920353982301,0.014388489208633094,0.144903546189597,2.9504286371997863,7.0,26.0,0.11764705882352941,0.00847457627118644,0.10917248255234296,3.077808861782023,5.0,14.0,0.061946902654867256,0.005980861244019139,0.055966041410848114,3.351246668727371,3.0,10.0,0.04524886877828054,0.0036188178528347406,0.0416300509254458,1.7388038515410724,41.0,81.0,0.37155963302752293,0.05080545229244114,0.3207541807350818,1.691138586635663,36.0,64.0,0.3047619047619048,0.0469361147327249,0.2578257900291799,1.5389305882057294,56.0,71.0,0.3256880733944954,0.06930693069306931,0.2563811427014261,1.4895077112054635,46.0,58.0,0.2761904761904762,0.059895833333333336,0.21629464285714287,0.7767990858373454,153.0,75.0,0.3456221198156682,0.19077306733167082,0.15484905248399738,0.689191103779874,128.0,56.0,0.2692307692307692,0.16753926701570682,0.1016915022150624
92,Q9EPL0,TP,2.579114343890713,11.0,31.0,0.13716814159292035,0.013157894736842105,0.12401024685607824,2.470776057673671,10.0,36.0,0.16289592760180996,0.012106537530266344,0.15078939007154363,3.2246298479819466,5.0,19.0,0.084070796460177,0.005995203836930456,0.07807559262324654,3.124026305538852,6.0,24.0,0.1085972850678733,0.007263922518159807,0.1013333625497135,2.826086935236665,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214,2.7405204424186485,8.0,26.0,0.11764705882352941,0.009650180940892641,0.10799687788263677,2.677487499512757,21.0,29.0,0.13302752293577982,0.026022304832713755,0.10700521810306607,1.6499949177052948,36.0,68.0,0.3238095238095238,0.0469361147327249,0.2768734090767989,2.2911539636441036,15.0,30.0,0.13761467889908258,0.018564356435643563,0.11905032246343901,1.261903769741785,64.0,72.0,0.34285714285714286,0.08333333333333333,0.25952380952380955,1.6838214552869641,29.0,17.0,0.07834101382488479,0.03615960099750624,0.04218141282737855,0.6163861563274401,148.0,58.0,0.27884615384615385,0.193717277486911,0.08512887635924285
93,P14211,TP,2.5790057203554775,11.0,32.0,0.1415929203539823,0.013157894736842105,0.1284350256171402,2.3834256207556943,14.0,41.0,0.18552036199095023,0.01694915254237288,0.16857120944857734,2.571966304735738,14.0,41.0,0.18141592920353983,0.016786570743405275,0.16462935846013454,2.3841209489099024,15.0,50.0,0.22624434389140272,0.018159806295399514,0.2080845375960032,2.7701035623820447,7.0,21.0,0.09292035398230089,0.008373205741626795,0.0845471482406741,2.597295256181287,9.0,36.0,0.16289592760180996,0.010856453558504222,0.15203947404330573,2.762941141257738,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867,2.147888044192064,27.0,41.0,0.19523809523809524,0.035202086049543675,0.16003600918855157,3.037204633654556,2.0,11.0,0.05045871559633028,0.0024752475247524753,0.0479834680715778,2.4203939244940256,11.0,21.0,0.1,0.014322916666666666,0.08567708333333333,0.9946740892302094,105.0,52.0,0.23963133640552994,0.13092269326683292,0.10870864313869702,0.3396782750124736,213.0,81.0,0.3894230769230769,0.2787958115183246,0.11062726540475232
94,P45878,,2.573428011226299,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216,2.611380007632272,8.0,30.0,0.13574660633484162,0.009685230024213076,0.12606137631062855,2.515360298188245,14.0,44.0,0.19469026548672566,0.016786570743405275,0.17790369474332038,2.5610470383681654,12.0,39.0,0.17647058823529413,0.014527845036319613,0.1619427431989745,2.84318848884206,7.0,18.0,0.07964601769911504,0.008373205741626795,0.07127281195748825,2.903912278647059,6.0,21.0,0.09502262443438914,0.007237635705669481,0.08778498872871965,2.2630655778159947,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465,1.6445179281292914,36.0,69.0,0.32857142857142857,0.0469361147327249,0.28163531383870366,1.9811001696121537,27.0,41.0,0.18807339449541285,0.03341584158415842,0.15465755291125444,1.3607949078305943,54.0,67.0,0.319047619047619,0.0703125,0.24873511904761902,1.0361951791632633,97.0,48.0,0.22119815668202766,0.12094763092269327,0.1002505257593344,0.37770481232449815,202.0,77.0,0.3701923076923077,0.2643979057591623,0.10579440193314543
